"m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","X12m","X13m","X14m","X15m","X16m","X17m","X18m","X19m","X20m","X21m","X22m","X23m","X24m","X25m","X26m","X27m","X28m","X29m","X30m","X31m","X32m","X33m","X34m","X35m","X36m","X37m","X38m","X39m","X40m","X41m","X42m","X43m","X44m","X45m","X46m","X47m","X48m","X49m","X50m","X51m","X52m","X53m","X54m","X55m","X56m","X57m","X58m","X59m"
0,0.372227848445141,0.336900198165451,0.280797869853263,0.383309107547522,0.478115638042015,0.531240796662366,0.341292315178078,0.4579191401686,0.26539649258053,0.211096537345238,0.557403414980887,0.520366173884087,0.499997860517412,0.308931885942051,0.611483593401167,0.322835475071402,0.357698733242678,0.64022720137248,0.669031994013414,0.505880245972781,0.433664113842435,0.176244888477615,0.412817405837367,0.498134211255013,0.473660048540167,0.502810021498362,0.545311136294963,0.185371854870429,0.606728152576824,0.350448273543429,0.601993314318766,0.000945334090553032,0.468849853769358,0.512401639038432,0.177519110075456,0.546346343506173,0.333596547782463,0.416817625044733,0.117341673345587,0.678674504343024,0.650379654653896,0.491441620260155,0.313692111706327,0.571521451826094,0.2781171342421,0.465974707977867,0.419282647667688,0.858429700063437,0.795665121732816,0.410242394534442,0.569370995642234,0.590139786284518,0.169254939285955,0.738422631495997,0.561819295874001,0.646773785767984,0.564124906204454,0.365847678307594,0.646619154649137
0,0.16240493814353,0.379519989015428,0.573105583191937,0.488181925964726,0.650482680237661,0.358811906831922,0.626829025399722,0.613996193944198,0.212002100001776,0.79199614855585,0.477048590659156,0.259732083132999,0.626469980951195,0.47228434382488,0.875119766005077,0.372873416348102,0.458982810262754,0.516115272863973,0.835384262991685,0.705802649363279,0.794616016778926,0.690429645448707,1.06213336378743,0.693160008029194,1.24345754950966,0.351260143758959,0.618194100463002,0.338449458423452,0.663274565176247,0.721550191467954,0.60542392839939,0.660023179493935,1.19086336734086,0.310094129822252,0.522448562825367,0.650932930850436,0.0439682444187948,0.759441001816947,0.363565526525714,0.309795462812187,0.525857040373902,0.727451994915757,0.887791551826871,0.393077066845628,0.401422753918656,0.736994394898568,0.267166410089322,0.465980845851151,0.19960933801604,0.823566414102944,0.735051014974909,0.568705959963538,0.971269222486972,0.435707325556827,0.594784990914384,0.454206571145429,0.487303898183848,0.626109172331767,0.723364729890952
0,0.270942718707309,0.24724196098971,0.432386235826592,0.172740200533473,0.273026176307034,0.426442153756938,0.497412208407138,0.26235177180706,0.672126276886493,0.440323350159512,0.45663281911392,0.0627905097758268,0.399346937919253,0.548646899607362,0.748031817000337,0.759439398044022,0.12711840924936,0.468994321809966,0.248518199795205,0.179777773175363,0.924271326231884,0.518237620064117,0.442069718509313,0.0436777569210693,0.476924972294643,0.561877507754033,0.320954794775734,0.692563480910171,0.328115617774558,0.828748354639229,0.640718080405579,0.230635703413226,0.424103991600849,0.363891901687002,0.357249879425145,0.522700036545151,0.581318177376882,0.287487407609231,0.266689996961397,0.384528561608956,0.252267701275247,0.625763587595972,0.346777059895242,0.560601822481777,0.695479003231043,0.412865049993658,0.13444783490428,0.814936575655163,0.433018963078554,0.206761033453238,0.712357897338084,0.40958378837819,0.552816651479875,0.654258209642578,0.274513492285783,0.662674301177092,0.598226400305032,0.387603194629707,0.470542743184168
0,0.456435614922095,0.491233885843797,0.24403138492476,0.688890123250582,0.23037022275275,0.828348346942732,0.689409241990486,0.65058234071793,0.681851321240817,0.726414448726746,0.42332190313379,0.834441713794286,0.403305130944211,1.17506347132356,0.476083116869893,0.909693920467686,0.974547988761263,0.856382968067212,0.708688732105438,0.280330378200016,0.539296647769081,1.15430715938857,0.530108372373572,0.926998739170391,0.894456864127968,0.339949423633802,0.442311789010379,0.841883098848648,0.699208896256951,0.992642452984237,0.518542991936115,0.833163226217015,1.19183196103166,0.813741218700898,0.616343437239187,0.568163181735124,0.0894854071899227,0.885272928945799,0.984639824519854,0.792040807615439,0.0888529497125885,0.502596538670512,1.03532720108243,0.714231655679013,0.929581692431246,0.625370694684886,0.55372894198711,0.73088959331545,0.659762898205742,1.07040572024694,0.891976255512435,0.557953259011197,0.72641373091742,0.715431884463853,0.698364145739269,0.658108611622256,0.659668919009769,0.760840016157153,0.876734906477605
0,0.545103721170311,0.583483799607904,0.406601179062229,0.25492593620767,0.172580439728033,0.657138603416002,0.458705326068969,0.507905267032186,0.643998335119202,0.682696861810525,0.479706610510306,0.809616664978204,0.761582117497896,0.730469824550124,0.496800722343132,1.14297761280084,0.601262116568419,0.89942979935215,0.902577421434059,0.457722244153764,0.504186783706976,0.498585782017703,0.106339120427174,0.876596054582931,0.453932407732635,0.820450060244129,0.846126119858845,0.428047255054667,0.571912482853959,0.934631329003205,0.0833645398277618,0.445540508890745,0.8399662753308,0.662636311670654,1.35500400798489,1.05950594864438,0.793154795224747,0.479903746779568,0.839912106537125,0.894820255479616,0.953636209144284,0.988892963575286,0.664305363953522,0.572281639006629,0.49972988247202,0.734453978904642,0.587613150608051,0.569576924601037,0.492937648019126,0.474246648523606,0.759377078934071,0.382964188864779,1.02515780187097,0.192199100901852,0.561789382166596,0.552104768120807,0.40812984079603,0.621292816247754,0.697041299682748
0,0.478630911863374,0.403041413484957,0.174446548195798,0.423433566103877,0.63569533806076,0.630155036891146,0.435916525490616,0.578861923991282,1.10165852591031,0.879773727661191,0.670665338126021,0.569960798237588,0.539941741177428,0.268807862911352,0.702136354196287,0.856946831056097,0.510041501189509,0.806501415135256,0.818301877420756,0.374144069087524,0.800441781801266,0.623541432409344,0.397990837099295,0.392181166787519,0.710508467646319,0.404056228252214,0.862598481260073,0.873968964244203,0.364141609767809,0.458916566415999,0.790794284773827,0.820000951594063,0.180315474795018,0.693251365196593,0.569280180657192,0.365361003552966,1.02493229230315,0.545446822647185,0.382881114448055,0.616533598376999,0.488462587886642,0.367058805656958,0.148070707078927,0.545741640724663,0.522547813190925,0.725277476819562,0.614611917427712,0.456378707559142,0.683411746118568,0.81901274555884,0.548545160865466,0.863377873761636,1.22327717297098,0.403786604643978,0.414000901752742,1.1843419813263,0.588162521678128,0.209915262449801,0.85462772357393
0,0.33084093677652,0.211344142583285,0.820289646084763,0.547538968567301,0.35622700177794,0.731564853063207,0.512295854003874,0.203363087466913,0.419474129361368,0.484618310023384,0.454067969745914,0.510410041135511,0.967705880663791,0.290688206128834,0.549900233980725,0.405133639663501,0.880626481809446,0.378976515437444,1.05211339775563,0.549043404296349,0.931380174424929,0.616355725759084,0.71253236402354,0.36295385147349,0.669176536260808,1.29658769544263,0.713079968547314,0.83949154259753,0.798010433434213,0.535104010918827,0.385269794657629,0.838156163652898,0.553957784308648,0.641903452371901,0.996786113721638,0.397163685806935,0.274307025543931,0.914954207489453,0.277538900250136,0.598767448192966,1.08188237934797,1.03739699617651,0.862857911899911,0.682243073885215,0.657371608406555,0.349939012858455,0.48118074198631,1.0171028815365,0.417782420196638,0.647992635380859,0.638899629270047,0.758150392012754,1.09480246262412,0.578491949960713,0.83163453288368,0.686249989386651,0.51218906471081,0.339699288063857,0.656567692544873
0,0.480085794063025,0.248580030531131,0.456963490382554,0.511038705470918,0.418126665029278,0.305734562133117,0.51436092429341,0.750069531658314,0.460980331546564,1.08188349489683,0.761724178566885,0.831281424200723,0.812172244577544,0.546585472828283,0.776844259155396,0.692407883971846,0.464168939754419,0.308766410683091,0.704423368886546,0.917215216204774,0.600287298373139,0.80295507098874,0.421559125334656,0.624768468679342,0.461569731573306,0.974123196320002,0.43560164720947,0.612576294296048,0.952582256158357,0.188785008257917,0.453424754274206,0.687304891740629,0.389091078725765,0.697322046474762,0.675558326447879,0.691649202288394,0.538856748243888,1.00529532575505,0.626197243668621,0.340168064768259,0.955097634000896,0.50793783685168,0.843811429238875,0.653247375756759,0.40391910298726,0.134204275243261,0.884493255066111,0.677025151453063,0.13063608715724,0.426852074616953,0.527524355251974,0.631923153664747,0.767281468252825,0.398105149901913,0.716302187707163,0.698242663393859,0.420085216645142,0.429027592669673,0.719451658181305
0,0.49314199080057,0.453251722386512,0.628490146651637,0.474865043490387,0.216916745223294,0.340083746925362,0.591710248447532,0.546432629075615,0.735294898819068,0.478724597275932,0.83039707826333,0.392475775412391,1.08579334674159,0.491016925759333,0.697166720692195,0.787350036643336,0.634234151992763,0.544498340417135,0.477950139144023,0.435547349484285,0.607288374265657,0.669887052005422,0.987782723371148,0.787788953150244,0.941760486326299,0.607554342708923,0.467588202487928,0.471801643421858,0.770519253766842,0.656378396590034,0.793064829683927,0.462693020990434,0.860502219760954,0.749055416635565,0.653863712845115,1.209070261509,0.467461004824134,0.853901366268276,0.986275812614932,0.280256987109587,0.943600879328706,0.661488748623346,0.443763094539198,0.363317343802674,0.484279531680655,0.34728101957313,0.32654639074693,0.45294520887609,0.787710977766237,0.677870031773442,0.0727046945561728,0.712218580525785,0.38292950588485,0.333423995242242,0.280949616718198,0.361202737070758,0.48100511373293,0.877438602305358,0.847414485480421
0,0.384385692811338,0.516716765665159,0.132934138553515,0.286101723225598,0.427108683107175,0.193933609456869,0.742450563561578,0.481562777370912,0.423509704689504,0.912418561705586,0.615039891432123,0.714137810428023,0.00356818101392526,0.677138930637701,0.687621407516786,0.741629188260236,0.604878456765936,0.271977650563489,0.590763685239244,0.913505731379621,0.546354525413052,0.112801904889172,0.169174268462212,0.817576158819631,0.530294167711331,0.209491131586985,0.510714253283296,0.381280697155618,0.634157161449414,0.5704601665818,0.472949922259772,0.526036183764802,0.851283576564757,0.443117427081107,0.394780337357364,0.440740525070324,0.821368871452038,0.65237298885169,0.724155256321891,0.499792000761028,1.08640991701869,1.08771795817938,0.788784320118343,0.340545608763673,1.05882393883097,1.00370072221384,1.10129557651284,0.789225810211087,0.80313257829014,0.689363629522221,0.47010226069853,0.273922243784655,0.842399663183362,0.636879699957144,0.925391623781919,0.405132249534465,0.65563272651889,0.965760848171542,0.762882546410714
0,0.158130396889312,0.225648181385124,0.306209620103655,0.175797995568804,0.244825378876281,0.526126285102936,0.322478868491635,0.643824751998495,0.722346830653764,0.580351982718563,0.509473872168532,0.763172143996546,0.50559747575121,0.470395550027031,0.363314470679753,0.861849086445429,0.295329894688319,0.312025013527556,0.696944833713988,0.491586545687554,0.334842357585022,0.554462073519929,0.912008591333639,0.37348740724501,0.571680359814509,0.775229632554553,0.414310743952214,0.448284010062908,0.202894275993848,0.6417670527737,0.573678500513853,0.784077237754145,0.525174372916455,0.458092417557958,0.341862571649836,0.0743569010590785,0.579738773557032,0.743269672270083,0.116707972494344,0.413351165492906,0.604060261648326,0.520240423634169,0.328240218931206,0.642106496639392,0.415245861392669,0.614888945925957,0.42438122814247,0.581078246302325,0.596842481164583,0.683575525145122,0.231860469500043,0.249249193965991,0.0673015347661533,0.45036990185876,0.547254312738796,0.465024253469691,0.301970677130335,0.571820920921809,0.526173272282979
0,0.260297236456339,0.627542037140591,0.193260991517078,0.300695837136513,0.461273790509059,0.0334293576368121,0.214832773952619,0.59233026431691,0.312240641994941,0.41436614536666,0.588966964875307,0.455174234741607,0.618353260302506,0.451929130383493,0.402993385581923,0.380807309908153,0.648071113429537,0.782515418561837,0.400202598092388,0.407587707423258,0.816358544979795,0.382045296546961,0.55029395037879,0.508999235999174,0.136975700715372,0.341841653624516,0.374127150492526,0.430401059979679,0.384483424246667,0.632425056673166,0.421419799228702,0.519542883776503,1.11290691097089,0.557076908746915,0.557521623690202,0.40818077812567,0.791010522354129,0.61985110558378,0.870199334302759,0.414406371465406,0.596392829895365,0.717218081093856,0.484579628292142,0.571551729359897,0.475803742603615,0.312935867361023,0.156070779384553,0.483215589375626,0.200086961413646,0.752699730101249,0.708893805548365,0.524732810819931,0.733509923951002,0.434116293802479,0.149824356120991,0.796712786500206,0.0562600508901693,0.675666880866934,0.478366889760478
0,0.329714148965091,0.238417635705471,0.0867735764748466,0.449044111128658,0.425118528273521,0.230485898111949,0.28538814369939,0.447001566390313,0.283876219659797,0.34242058527023,0.555452087180355,0.518338965507674,0.262663745245359,0.600391633359374,0.617467092435939,0.446235563555216,0.0241418032048685,0.314112686204176,0.510952559125858,0.595687765507347,0.615210980024537,0.721698859426134,0.410696154871748,0.528269148564365,0.952196202295259,0.493612171972267,0.208530232168114,0.479407678925944,0.275709757942163,0.357330260434469,0.135510362977073,0.633854892332616,0.384658730641515,0.356978436896485,0.560457138502265,0.398815106130161,0.63987024481123,0.350728617315568,0.653228592893518,0.511662037606275,0.334452097867884,0.36894312038456,0.537550968075219,0.248257705115466,0.165070800152797,0.376213782812918,0.536060155247116,0.499376039588377,0.631303758891655,0.410393509636567,0.489837163824954,0.674241130194734,0.718097491486441,0.764829295788957,0.681201658159973,0.344694437775058,0.648633537679201,0.748863164634765,0.479466625221517
0,0.441259159921372,0.527305624241516,0.263881205703236,0.522791296951835,0.285420248409141,0.562060282398362,0.396501850613992,0.583924553034791,0.501436863305348,0.506110067233485,0.573869086016375,0.36248101610057,0.828396188496504,0.701837199407304,0.944297647556064,0.713205522471643,0.711644277544389,0.461093873356091,0.627458596488023,0.297612093189394,0.45896398557269,0.683153655494864,0.587563500469367,0.351561863270046,0.420461754354123,0.767260271909359,0.413599338223144,0.222553594940033,0.384497183092569,0.834993390288635,0.687424313473995,0.282450440059795,0.79108051779876,0.706490723034671,0.507678118744306,0.712966836111185,0.524702956305375,0.69925220023283,0.792011841320115,0.779567132626359,0.606345996441906,0.225903065368989,0.614026782252453,0.387525659735096,0.263308581306934,0.57649488303187,0.521896800561978,0.819774750771598,0.430072642373163,0.746696599760001,0.537201627939737,0.217837501165946,0.851328607435808,0.533668429524529,0.440011158290604,0.500830536171883,0.548940332777053,0.464149078980998,0.569261868416675
0,0.397310771789908,0.320022797699954,0.307923535977038,0.289002228498691,0.351480719928267,0.343644246173955,0.478745709906418,0.308725740810042,0.644608810721476,0.515711646526427,0.0716132776662193,0.694267802129311,0.37653488698493,0.580447528318017,0.636160263995745,0.659983334982125,0.372122717821086,0.70067977259369,0.597940969659266,0.492148705439653,0.327305609738205,0.698020234581047,1.15797707920584,0.781307174311273,0.493441655764233,0.473505894702711,0.431171504651774,0.595218503830868,0.245303637237463,0.514343794382511,0.334320142972889,0.153496582880448,0.193772250572091,0.597757306726447,0.613900972352568,0.536303568111453,0.485398233030241,0.65547722601635,0.434446884697219,0.323127414910742,0.206851704284779,0.377135005419493,0.220632621205282,0.500714559284626,0.937408006468969,0.838520613717257,0.677276609058535,0.446110762332945,0.678040004067282,0.302791447667003,0.272137173873672,0.382341547163298,0.182136669680255,0.466383795985126,0.203827880878667,0.593445873422981,0.387145106182475,0.594357229706998,0.256225826646813
0,0.42432170057387,0.657702484262369,0.391010301453452,0.534933364115531,0.365596242440851,0.47539301005538,0.129489151650636,0.903478357678312,0.414646470243652,0.392632832641601,0.631178031019065,0.269454514490951,0.539979012628976,0.653178863680013,0.305057984539949,1.09524404810998,0.51316483039029,0.435076787686393,0.230838590825774,0.98640625658599,0.851273224299056,1.05366583648276,0.292713862974683,0.888298527802768,0.565844988384362,0.321729212296584,0.815228430441757,0.898177010039014,0.527909493989645,0.910072668359048,1.00461921654895,0.462042382929513,0.296489529522659,0.651276107409377,0.627558806316517,0.490845893294723,0.466435091450569,1.17936352216075,0.736117355685966,0.63915351998421,0.255870554866086,0.888472954613254,0.10071462955096,0.608456601969258,0.560270641017014,0.32379971710443,0.176510154493696,0.642897106916237,0.723430269107179,0.928798352914306,0.562184384608241,0.741727545451514,0.520561501495,0.383881126409635,0.549995255070551,0.882503620805713,0.856706144927215,0.626535797573694,0.794510167659475
0,0.392209686061622,0.205733888992771,0.336696851883616,0.668897739536313,0.564588530722361,0.732852888943658,0.685364991930226,0.298933752711667,1.11606836736429,0.466972666157885,0.602294156102304,0.0549359271221793,0.933231667296133,0.318050570262965,0.469867126994205,0.57537135767327,0.739606661917184,0.256594325274601,0.591100923047501,0.954193945764229,0.0834921182921274,0.41260101732473,0.368413280879903,0.471243547930311,0.701465193508847,0.254271323216118,0.998453265867469,0.829402726769008,0.919844668558053,0.86075524518079,0.635079430564915,0.616079605908297,0.4568350525323,0.408535934817545,0.851561171141955,0.499504039029975,0.926629729950501,0.852173465146743,0.841353813290558,0.896422424551066,0.339489688150504,0.711137281631703,0.87222570912508,0.387135114429462,0.535322965375687,0.364170971814636,0.627643409239332,0.415015336679289,1.0364620924418,0.768552916479468,0.778573240703877,0.407500049358221,0.448848004604038,0.740958683330674,0.925291784940935,0.575599867808835,0.621409753366256,0.254158575065177,0.152600553624757
0,0.45116091684004,0.539730244023084,0.549434241280165,0.729786415526988,0.486797591721051,0.425294084834359,0.384211412899457,0.10014191747637,0.349799164849004,0.316665539366507,0.807375739325804,0.551455662926467,0.800814248840187,1.06573414843275,0.731146968834885,0.789070168374308,0.658185592370967,1.01935447269689,1.04168393169833,0.353425789904914,0.8756494590097,0.838700953762053,0.746035962239555,0.546253363762276,0.507447903032519,0.435710027030299,0.391507577852276,0.485595678006262,0.409669563337902,0.468661729663865,0.560068775507285,0.868373651956804,0.383016212157638,0.694590173788464,0.925353745272514,0.609149415130095,0.460087215334663,0.708302537780937,0.29595499640661,0.932072007321802,0.545022001218329,0.605685026138528,0.594373766568194,0.744467974323236,0.751164447181861,0.430959493857343,0.600037908513459,0.388886725981289,0.572618324288502,0.650388817619556,0.444669452844279,0.743484851040506,0.68862465823015,0.545426338226428,0.453441021957957,0.720505963049049,0.829350779457261,0.570734892825345,0.825836065490933
